"final_triangle_info","triangle_population_info","triangle_area"
"coloradosprings","39.9123540830604","7.31748150428757e-06"
"coloradosprings","39.9123540830604","4.6946797738201e-06"
"coloradosprings","39.9123540830604","9.2137115643709e-06"
"coloradosprings","39.9123540830604","8.0863674156717e-06"
"coloradosprings","39.9123540830604","6.5113345044665e-06"
"coloradosprings","39.9123540830604","7.10722451913171e-06"
"coloradosprings","39.9123540830604","6.9676871135016e-06"
"coloradosprings","39.9123540830604","7.65856839279877e-06"
"coloradosprings","39.9123540830604","6.51170830678893e-06"
"coloradosprings","39.9123540830604","5.17166245117551e-06"
"coloradosprings","39.9123540830604","8.43616453494178e-06"
"coloradosprings","39.9123540830604","7.5867646955885e-06"
"coloradosprings","39.9123540830604","8.26941140985582e-06"
"coloradosprings","39.9123540830604","5.23112430528272e-06"
"coloradosprings","39.9123540830604","7.36047059035627e-06"
"coloradosprings","39.9123540830604","9.24750384001527e-06"
"coloradosprings","39.9123540830604","5.94969878875418e-06"
"coloradosprings","39.9123540830604","4.41012798546581e-06"
"coloradosprings","39.9123540830604","6.84016868035542e-06"
"coloradosprings","39.9123540830604","6.46847729512956e-06"
"coloradosprings","39.9123540830604","7.32820171833737e-06"
"coloradosprings","39.9123540830604","6.70445751893567e-06"
"coloradosprings","39.9123540830604","9.64381797530223e-06"
"coloradosprings","39.9123540830604","5.09603523823898e-06"
"coloradosprings","39.9123540830604","6.56861084280536e-06"
"coloradosprings","39.9123540830604","5.33452293893788e-06"
"coloradosprings","39.9123540830604","5.62528111913707e-06"
"coloradosprings","39.9123540830604","5.02908824273618e-06"
"coloradosprings","39.9123540830604","6.52747621643357e-06"
"coloradosprings","39.9123540830604","7.36047059035627e-06"
"coloradosprings","39.9123540830604","4.99834368383745e-06"
"coloradosprings","39.9123540830604","5.44760314369341e-06"
"coloradosprings","39.9123540830604","6.09383732808055e-06"
"coloradosprings","39.9123540830604","5.07844197272789e-06"
"coloradosprings","39.9123540830604","7.93928029452218e-06"
"coloradosprings","39.9123540830604","5.72104272578144e-06"
"coloradosprings","39.9123540830604","6.94780555932084e-06"
"coloradosprings","39.9123540830604","6.50258516543545e-06"
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","6.40266989648808e-06"
"coloradosprings","39.9123540830604","5.23539711139165e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","7.29729617887642e-06"
"coloradosprings","39.9123540830604","5.44777321920265e-06"
"coloradosprings","39.9123540830604","7.60981674829964e-06"
"coloradosprings","39.9123540830604","7.63232674216852e-06"
"coloradosprings","39.9123540830604","6.8821227614535e-06"
"coloradosprings","39.9123540830604","4.5681781557505e-06"
"coloradosprings","39.9123540830604","5.66376183996908e-06"
"coloradosprings","39.9123540830604","8.78476748766843e-06"
"coloradosprings","39.9123540830604","8.40950633573812e-06"
"coloradosprings","39.9123540830604","5.07869117427617e-06"
"coloradosprings","39.9123540830604","5.0915314204758e-06"
"coloradosprings","39.9123540830604","5.60855733056087e-06"
"coloradosprings","39.9123540830604","5.19437344337348e-06"
"coloradosprings","39.9123540830604","6.55763687973376e-06"
"coloradosprings","39.9123540830604","4.49235449195839e-06"
"coloradosprings","39.9123540830604","5.15885949425865e-06"
"coloradosprings","39.9123540830604","6.14910277363379e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.50678123545367e-06"
"coloradosprings","39.9123540830604","5.18032447871519e-06"
"coloradosprings","39.9123540830604","8.78476839716313e-06"
"coloradosprings","39.9123540830604","5.7124025261146e-06"
"coloradosprings","39.9123540830604","6.02628188062226e-06"
"coloradosprings","39.9123540830604","7.80321079218993e-06"
"coloradosprings","39.9123540830604","5.50678123545367e-06"
"coloradosprings","39.9123540830604","5.09603432874428e-06"
"coloradosprings","39.9123540830604","5.39172469871119e-06"
"coloradosprings","39.9123540830604","6.10454026173102e-06"
"coloradosprings","39.9123540830604","5.81460972171044e-06"
"coloradosprings","39.9123540830604","4.61884246760746e-06"
"coloradosprings","39.9123540830604","5.25622544955695e-06"
"coloradosprings","39.9123540830604","4.99182533530984e-06"
"coloradosprings","39.9123540830604","5.73744637222262e-06"
"coloradosprings","39.9123540830604","7.04340254742419e-06"
"coloradosprings","39.9123540830604","9.46338241192279e-06"
"coloradosprings","39.9123540830604","5.42397992830956e-06"
"coloradosprings","39.9123540830604","5.83042037760606e-06"
"coloradosprings","39.9123540830604","3.62033551937202e-06"
"coloradosprings","39.9123540830604","9.01071962289279e-06"
"coloradosprings","39.9123540830604","9.50569574342808e-06"
"coloradosprings","39.9123540830604","4.11302971770056e-06"
"coloradosprings","39.9123540830604","6.3231673266273e-06"
"coloradosprings","39.9123540830604","3.8836451494717e-06"
"coloradosprings","39.9123540830604","8.2119968283223e-06"
"coloradosprings","39.9123540830604","5.63973298994824e-06"
"coloradosprings","39.9123540830604","6.75121100357501e-06"
"coloradosprings","39.9123540830604","5.73744637222262e-06"
"coloradosprings","39.9123540830604","4.82641189591959e-06"
"coloradosprings","39.9123540830604","5.04206400364637e-06"
"coloradosprings","39.9123540830604","5.12371570948744e-06"
"coloradosprings","39.9123540830604","5.08387347508688e-06"
"coloradosprings","39.9123540830604","5.91362368140835e-06"
"coloradosprings","39.9123540830604","5.10581958224066e-06"
"coloradosprings","39.9123540830604","5.38609128852841e-06"
"coloradosprings","39.9123540830604","5.30694069311721e-06"
"coloradosprings","39.9123540830604","5.93408822169295e-06"
"coloradosprings","39.9123540830604","6.96038296155166e-06"
"coloradosprings","39.9123540830604","4.5681781557505e-06"
"coloradosprings","39.9123540830604","5.37412415724248e-06"
"coloradosprings","39.9123540830604","3.74243336409563e-06"
"coloradosprings","39.9123540830604","3.97574967792025e-06"
"coloradosprings","39.9123540830604","4.34641515312251e-06"
"coloradosprings","39.9123540830604","3.97574967792025e-06"
"coloradosprings","39.9123540830604","7.54845223127631e-06"
"coloradosprings","39.9123540830604","5.27283100382192e-06"
"coloradosprings","39.9123540830604","6.29345595370978e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.95558412896935e-06"
"coloradosprings","39.9123540830604","5.86944770475384e-06"
"coloradosprings","39.9123540830604","4.48508490080712e-06"
"coloradosprings","39.9123540830604","7.58305941417348e-06"
"coloradosprings","39.9123540830604","8.64719368109945e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.99749556992901e-06"
"coloradosprings","39.9123540830604","6.7813207351719e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.02443537395447e-06"
"coloradosprings","39.9123540830604","5.62123204872478e-06"
"coloradosprings","39.9123540830604","6.30308295512805e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.76564434595639e-06"
"coloradosprings","39.9123540830604","6.08178925176617e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","6.67308813717682e-06"
"coloradosprings","39.9123540830604","6.23230334895197e-06"
"coloradosprings","39.9123540830604","9.66758761933306e-06"
"coloradosprings","39.9123540830604","6.966920409468e-06"
"coloradosprings","39.9123540830604","7.18101819074946e-06"
"coloradosprings","39.9123540830604","4.78253969049547e-06"
"coloradosprings","39.9123540830604","4.45182558905799e-06"
"coloradosprings","39.9123540830604","4.63469496025937e-06"
"coloradosprings","39.9123540830604","7.11049233359518e-06"
"coloradosprings","39.9123540830604","4.45182558905799e-06"
"coloradosprings","39.9123540830604","4.04388902097708e-06"
"coloradosprings","39.9123540830604","6.61712056171382e-06"
"coloradosprings","39.9123540830604","5.4360543799703e-06"
"coloradosprings","39.9123540830604","4.02495879825437e-06"
"coloradosprings","39.9123540830604","5.08950415678555e-06"
"coloradosprings","39.9123540830604","6.75487262924435e-06"
"coloradosprings","39.9123540830604","3.77733886125498e-06"
"coloradosprings","39.9123540830604","6.38880646874895e-06"
"coloradosprings","39.9123540830604","6.03947410127148e-06"
"coloradosprings","39.9123540830604","5.18791603099089e-06"
"coloradosprings","39.9123540830604","7.08774041413562e-06"
"coloradosprings","39.9123540830604","8.31742181617301e-06"
"coloradosprings","39.9123540830604","8.88287195266457e-06"
"coloradosprings","39.9123540830604","6.38956680631964e-06"
"coloradosprings","39.9123540830604","9.41856887948234e-06"
"coloradosprings","39.9123540830604","9.72410089161713e-06"
"coloradosprings","39.9123540830604","4.77264529763488e-06"
"coloradosprings","39.9123540830604","9.58588134380989e-06"
"coloradosprings","39.9123540830604","4.9572290663491e-06"
"coloradosprings","39.9123540830604","6.50227411824744e-06"
"coloradosprings","39.9123540830604","4.81111783301458e-06"
"coloradosprings","39.9123540830604","7.74488398747053e-06"
"coloradosprings","39.9123540830604","5.60855733056087e-06"
"coloradosprings","39.9123540830604","8.70873282110551e-06"
"coloradosprings","39.9123540830604","8.76794547366444e-06"
"coloradosprings","39.9123540830604","7.33245178707875e-06"
"coloradosprings","39.9123540830604","4.01676061301259e-06"
"coloradosprings","39.9123540830604","4.48508490080712e-06"
"coloradosprings","39.9123540830604","4.23890287493123e-06"
"coloradosprings","39.9123540830604","5.95558412896935e-06"
"coloradosprings","39.9123540830604","7.72273961047176e-06"
"coloradosprings","39.9123540830604","7.18616593076149e-06"
"coloradosprings","39.9123540830604","9.00565828487743e-06"
"coloradosprings","39.9123540830604","4.71840667159995e-06"
"coloradosprings","39.9123540830604","4.81128881801851e-06"
"coloradosprings","39.9123540830604","9.24651794775855e-06"
"coloradosprings","39.9123540830604","5.65177469979972e-06"
"coloradosprings","39.9123540830604","4.02083242079243e-06"
"coloradosprings","39.9123540830604","4.13494854001328e-06"
"coloradosprings","39.9123540830604","6.20631271885941e-06"
"coloradosprings","39.9123540830604","6.23609503236366e-06"
"coloradosprings","39.9123540830604","6.18116337136598e-06"
"coloradosprings","39.9123540830604","9.63726779446006e-06"
"coloradosprings","39.9123540830604","6.78368724038592e-06"
"coloradosprings","39.9123540830604","4.75067190564005e-06"
"coloradosprings","39.9123540830604","7.10697713657282e-06"
"coloradosprings","39.9123540830604","5.01309659739491e-06"
"coloradosprings","39.9123540830604","5.55204496777151e-06"
"coloradosprings","39.9123540830604","5.39531174581498e-06"
"coloradosprings","39.9123540830604","4.61884337710217e-06"
"coloradosprings","39.9123540830604","9.26324810279766e-06"
"coloradosprings","39.9123540830604","7.8657294579898e-06"
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.61494744033553e-06"
"coloradosprings","39.9123540830604","5.76632101001451e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","4.29120882472489e-06"
"coloradosprings","39.9123540830604","6.94498248776654e-06"
"coloradosprings","39.9123540830604","5.77101400267566e-06"
"coloradosprings","39.9123540830604","5.10678819409804e-06"
"coloradosprings","39.9123540830604","6.33890886092559e-06"
"coloradosprings","39.9123540830604","8.07576088845963e-06"
"coloradosprings","39.9123540830604","8.00184170657303e-06"
"coloradosprings","39.9123540830604","5.46111368748825e-06"
"coloradosprings","39.9123540830604","4.86069802718703e-06"
"coloradosprings","39.9123540830604","6.08449590799864e-06"
"coloradosprings","39.9123540830604","4.94330106448615e-06"
"coloradosprings","39.9123540830604","4.04677666665521e-06"
"coloradosprings","39.9123540830604","8.72177406563424e-06"
"coloradosprings","39.9123540830604","5.52962865185691e-06"
"coloradosprings","39.9123540830604","5.80037158215418e-06"
"coloradosprings","39.9123540830604","4.59198327007471e-06"
"coloradosprings","39.9123540830604","9.02633109944873e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","4.43351018475369e-06"
"coloradosprings","39.9123540830604","8.62758588482393e-06"
"coloradosprings","39.9123540830604","6.8402632678044e-06"
"coloradosprings","39.9123540830604","7.5361322160461e-06"
"coloradosprings","39.9123540830604","5.31765908817761e-06"
"coloradosprings","39.9123540830604","6.8480567279039e-06"
"coloradosprings","39.9123540830604","5.37601135874866e-06"
"coloradosprings","39.9123540830604","7.74716863816138e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.70352403883589e-06"
"coloradosprings","39.9123540830604","6.45552790956572e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","9.93299909168854e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","7.33233082428342e-06"
"coloradosprings","39.9123540830604","5.95915935264202e-06"
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","6.29094665782759e-06"
"coloradosprings","39.9123540830604","6.27542249276303e-06"
"coloradosprings","39.9123540830604","6.81577421346446e-06"
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.47293358674506e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","6.67308813717682e-06"
"coloradosprings","39.9123540830604","6.76635681884363e-06"
"coloradosprings","39.9123540830604","4.03540525439894e-06"
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","6.72588248562533e-06"
"coloradosprings","39.9123540830604","8.46508646645816e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.45794409845257e-06"
"coloradosprings","39.9123540830604","6.82029349263757e-06"
"coloradosprings","39.9123540830604","7.42659449315397e-06"
"coloradosprings","39.9123540830604","6.18749527347973e-06"
"coloradosprings","39.9123540830604","4.91781793243717e-06"
"coloradosprings","39.9123540830604","4.58774411526974e-06"
"coloradosprings","39.9123540830604","4.04388811148237e-06"
"coloradosprings","39.9123540830604","4.93284733238397e-06"
"coloradosprings","39.9123540830604","5.9723361118813e-06"
"coloradosprings","39.9123540830604","4.40789062849944e-06"
"coloradosprings","39.9123540830604","5.30365923623322e-06"
"coloradosprings","39.9123540830604","7.91455750004388e-06"
"coloradosprings","39.9123540830604","6.821383976785e-06"
"coloradosprings","39.9123540830604","5.18414526595734e-06"
"coloradosprings","39.9123540830604","5.9723361118813e-06"
"coloradosprings","39.9123540830604","4.72297688247636e-06"
"coloradosprings","39.9123540830604","6.11032555752899e-06"
"coloradosprings","39.9123540830604","6.81745314068394e-06"
"coloradosprings","39.9123540830604","7.8894818216213e-06"
"coloradosprings","39.9123540830604","8.07753076514928e-06"
"coloradosprings","39.9123540830604","6.20962327957386e-06"
"coloradosprings","39.9123540830604","8.0367099144496e-06"
"coloradosprings","39.9123540830604","8.9250543169328e-06"
"coloradosprings","39.9123540830604","5.90081981499679e-06"
"coloradosprings","39.9123540830604","5.44228259968804e-06"
"coloradosprings","39.9123540830604","4.69640508526936e-06"
"coloradosprings","39.9123540830604","5.11146936332807e-06"
"coloradosprings","39.9123540830604","6.37400989944581e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.44785427034367e-06"
"coloradosprings","39.9123540830604","3.93108621210558e-06"
"coloradosprings","39.9123540830604","4.62837942905026e-06"
"coloradosprings","39.9123540830604","5.21406036568806e-06"
"coloradosprings","39.9123540830604","5.44999875273788e-06"
"coloradosprings","39.9123540830604","6.82278277963633e-06"
"coloradosprings","39.9123540830604","5.18546949024312e-06"
"coloradosprings","39.9123540830604","4.65290031570476e-06"
"coloradosprings","39.9123540830604","4.75067281513475e-06"
"coloradosprings","39.9123540830604","5.49470132682472e-06"
"coloradosprings","39.9123540830604","9.6209769253619e-06"
"coloradosprings","39.9123540830604","9.96960898191901e-06"
"coloradosprings","39.9123540830604","8.07617470854893e-06"
"coloradosprings","39.9123540830604","7.79770289227599e-06"
"coloradosprings","39.9123540830604","5.81369931751397e-06"
"coloradosprings","39.9123540830604","5.61616070626769e-06"
"coloradosprings","39.9123540830604","8.76995909493417e-06"
"coloradosprings","39.9123540830604","6.37432367511792e-06"
"coloradosprings","39.9123540830604","9.32137390918797e-06"
"coloradosprings","39.9123540830604","7.99893314251676e-06"
"coloradosprings","39.9123540830604","8.19118304207223e-06"
"coloradosprings","39.9123540830604","5.75025296711829e-06"
"coloradosprings","39.9123540830604","4.11919518228387e-06"
"coloradosprings","39.9123540830604","5.28317559655989e-06"
"coloradosprings","39.9123540830604","8.09930224932032e-06"
"coloradosprings","39.9123540830604","6.06927642365918e-06"
"coloradosprings","39.9123540830604","4.6049581214902e-06"
"coloradosprings","39.9123540830604","7.49535320210271e-06"
"coloradosprings","39.9123540830604","4.36622030974831e-06"
"coloradosprings","39.9123540830604","4.34383309766417e-06"
"coloradosprings","39.9123540830604","9.98258747131331e-06"
"coloradosprings","39.9123540830604","3.79185894416878e-06"
"coloradosprings","39.9123540830604","4.9103946366813e-06"
"coloradosprings","39.9123540830604","4.78618312627077e-06"
"coloradosprings","39.9123540830604","7.66245648264885e-06"
"coloradosprings","39.9123540830604","9.70018663792871e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","5.19517288921634e-06"
"coloradosprings","39.9123540830604","6.93328183842823e-06"
"coloradosprings","39.9123540830604","5.50118602404837e-06"
"coloradosprings","39.9123540830604","5.50427648704499e-06"
"coloradosprings","39.9123540830604","5.85871111979941e-06"
"coloradosprings","39.9123540830604","7.06080027157441e-06"
"coloradosprings","39.9123540830604","4.77893536299234e-06"
"coloradosprings","39.9123540830604","5.64871152164415e-06"
"coloradosprings","39.9123540830604","5.03565843246179e-06"
"coloradosprings","39.9123540830604","5.64871243113885e-06"
"coloradosprings","39.9123540830604","6.97382347425446e-06"
"coloradosprings","39.9123540830604","6.12779513176065e-06"
"coloradosprings","39.9123540830604","5.78598701395094e-06"
"coloradosprings","39.9123540830604","9.30699843593175e-06"
"coloradosprings","39.9123540830604","6.41657425148878e-06"
"coloradosprings","39.9123540830604","8.03646071290132e-06"
"coloradosprings","39.9123540830604","5.49293963558739e-06"
"coloradosprings","39.9123540830604","5.05611023982055e-06"
"coloradosprings","39.9123540830604","5.49752076040022e-06"
"coloradosprings","39.9123540830604","6.2538101701648e-06"
"coloradosprings","39.9123540830604","8.36451454233611e-06"
"coloradosprings","39.9123540830604","7.36712991056265e-06"
"coloradosprings","39.9123540830604","8.70247458806261e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","7.03243222233141e-06"
"coloradosprings","39.9123540830604","6.81200708640972e-06"
"coloradosprings","39.9123540830604","4.41324118582997e-06"
"coloradosprings","39.9123540830604","8.55545749800513e-06"
"coloradosprings","39.9123540830604","4.8669962779968e-06"
"coloradosprings","39.9123540830604","6.35683500149753e-06"
"coloradosprings","39.9123540830604","5.56635859538801e-06"
"coloradosprings","39.9123540830604","4.91286846227013e-06"
"coloradosprings","39.9123540830604","9.30699934542645e-06"
"coloradosprings","39.9123540830604","6.72925671096891e-06"
"coloradosprings","39.9123540830604","6.76727358950302e-06"
"coloradosprings","39.9123540830604","5.03589762956835e-06"
"coloradosprings","39.9123540830604","6.29333680990385e-06"
"coloradosprings","39.9123540830604","9.7302963695256e-06"
"coloradosprings","39.9123540830604","4.44483612227486e-06"
"coloradosprings","39.9123540830604","4.75179513159674e-06"
"coloradosprings","39.9123540830604","6.82955851516454e-06"
"coloradosprings","39.9123540830604","9.6794046839932e-06"
"coloradosprings","39.9123540830604","5.10232439410174e-06"
"coloradosprings","39.9123540830604","8.97804238775279e-06"
"coloradosprings","39.9123540830604","7.64329251978779e-06"
"coloradosprings","39.9123540830604","6.86109706293792e-06"
"coloradosprings","39.9123540830604","7.0627984314342e-06"
"coloradosprings","39.9123540830604","6.73275917506544e-06"
"coloradosprings","39.9123540830604","5.69923213333823e-06"
"coloradosprings","39.9123540830604","5.19703098689206e-06"
"coloradosprings","39.9123540830604","5.20451612828765e-06"
"coloradosprings","39.9123540830604","6.82496556692058e-06"
"coloradosprings","39.9123540830604","4.31571243098006e-06"
"coloradosprings","39.9123540830604","8.47768660605652e-06"
"coloradosprings","39.9123540830604","5.52710571355419e-06"
"coloradosprings","39.9123540830604","4.25408234150382e-06"
"coloradosprings","39.9123540830604","5.03143292007735e-06"
"coloradosprings","39.9123540830604","4.81173901789589e-06"
"coloradosprings","39.9123540830604","6.93328274792293e-06"
"coloradosprings","39.9123540830604","4.84076917928178e-06"
"coloradosprings","39.9123540830604","8.44179430714576e-06"
"coloradosprings","39.9123540830604","7.47534977563191e-06"
"coloradosprings","39.9123540830604","4.74707667308394e-06"
"coloradosprings","39.9123540830604","6.45572163193719e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","7.62773288442986e-06"
"coloradosprings","39.9123540830604","7.84869007475208e-06"
"coloradosprings","39.9123540830604","6.05816603638232e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.57402665133122e-06"
"coloradosprings","39.9123540830604","6.98299390933244e-06"
"coloradosprings","39.9123540830604","5.70270185562549e-06"
"coloradosprings","39.9123540830604","8.19250726635801e-06"
"coloradosprings","39.9123540830604","6.6484017224866e-06"
"coloradosprings","39.9123540830604","8.89459170139162e-06"
"coloradosprings","39.9123540830604","5.00353871757397e-06"
"coloradosprings","39.9123540830604","5.41234931006329e-06"
"coloradosprings","39.9123540830604","5.6693606893532e-06"
"coloradosprings","39.9123540830604","5.32880676473724e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.73062526807189e-06"
"coloradosprings","39.9123540830604","5.89771934755845e-06"
"coloradosprings","39.9123540830604","4.74620082968613e-06"
"coloradosprings","39.9123540830604","5.8746109061758e-06"
"coloradosprings","39.9123540830604","4.96520351589425e-06"
"coloradosprings","39.9123540830604","8.0461468314752e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","4.36622030974831e-06"
"coloradosprings","39.9123540830604","5.9287285694154e-06"
"coloradosprings","39.9123540830604","7.06757327861851e-06"
"coloradosprings","39.9123540830604","4.31124681199435e-06"
"coloradosprings","39.9123540830604","6.84362657921156e-06"
"coloradosprings","39.9123540830604","7.67291385272983e-06"
"coloradosprings","39.9123540830604","6.95421749696834e-06"
"coloradosprings","39.9123540830604","4.85603868582984e-06"
"coloradosprings","39.9123540830604","8.90008141141152e-06"
"coloradosprings","39.9123540830604","8.72767486725934e-06"
"coloradosprings","39.9123540830604","8.65473521116655e-06"
"coloradosprings","39.9123540830604","6.41156475467142e-06"
"coloradosprings","39.9123540830604","4.68850339530036e-06"
"coloradosprings","39.9123540830604","5.89020692132181e-06"
"coloradosprings","39.9123540830604","8.32087425806094e-06"
"coloradosprings","39.9123540830604","5.17499029228929e-06"
"coloradosprings","39.9123540830604","8.66754453454632e-06"
"coloradosprings","39.9123540830604","5.32856847712537e-06"
"coloradosprings","39.9123540830604","6.87738702254137e-06"
"coloradosprings","39.9123540830604","5.42263114766683e-06"
"coloradosprings","39.9123540830604","6.70786539558321e-06"
"coloradosprings","39.9123540830604","5.58587271370925e-06"
"coloradosprings","39.9123540830604","5.23872859048424e-06"
"coloradosprings","39.9123540830604","5.49752076040022e-06"
"coloradosprings","39.9123540830604","5.60785974812461e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.37751849758206e-06"
"coloradosprings","39.9123540830604","5.59247200726531e-06"
"coloradosprings","39.9123540830604","5.9878257161472e-06"
"coloradosprings","39.9123540830604","6.71064572088653e-06"
"coloradosprings","39.9123540830604","6.82496556692058e-06"
"coloradosprings","39.9123540830604","7.15495207259664e-06"
"coloradosprings","39.9123540830604","6.60543992125895e-06"
"coloradosprings","39.9123540830604","6.80211178405443e-06"
"coloradosprings","39.9123540830604","5.45070633961586e-06"
"coloradosprings","39.9123540830604","5.77480386709794e-06"
"coloradosprings","39.9123540830604","8.48558647703612e-06"
"coloradosprings","39.9123540830604","5.51439188711811e-06"
"coloradosprings","39.9123540830604","7.43503096600762e-06"
"coloradosprings","39.9123540830604","4.58911290479591e-06"
NA,"5.81338780279522",NA
"coloradosprings","39.9123540830604","8.88446902536089e-06"
"coloradosprings","39.9123540830604","8.48558556754142e-06"
"coloradosprings","39.9123540830604","7.7905742728035e-06"
"coloradosprings","39.9123540830604","7.8237681009341e-06"
"coloradosprings","39.9123540830604","7.08719562680926e-06"
"coloradosprings","39.9123540830604","4.28120165452128e-06"
"coloradosprings","39.9123540830604","6.33213767287089e-06"
"coloradosprings","39.9123540830604","5.45627517567482e-06"
"coloradosprings","39.9123540830604","9.00768554856768e-06"
"coloradosprings","39.9123540830604","6.23096457275096e-06"
"coloradosprings","39.9123540830604","4.95760014018742e-06"
"coloradosprings","39.9123540830604","7.31608906789916e-06"
"coloradosprings","39.9123540830604","5.93448294239352e-06"
"coloradosprings","39.9123540830604","6.38290839560796e-06"
"coloradosprings","39.9123540830604","6.56596330372849e-06"
"coloradosprings","39.9123540830604","6.05649165663635e-06"
"coloradosprings","39.9123540830604","7.2140264819609e-06"
