"6243"
"6240"
"1065"
"1087"
"1077"
"1088"
"1096"
"1003"
"1020"
"1028"
"1089"
"1064"
"1040"
"1030"
"1041"
"1090"
"1022"
"1023"
"1071"
"1086"
"1033"
"1062"
"1037"
"1044"
"1035"
"1032"
"1074"
"1055"
"1027"
"1066"
"1043"
"1026"
"1079"
"1031"
"1038"
"1056"
"1070"
"1067"
"1093"
"1024"
"1029"
"1012"
"600087"
"1034"
"61561"
"61528"
"61822"
"1053"
"11177"
"1021"
"1078"
"1042"
"11214"
"1097"
"1095"
"1121"
"1052"
"12929"
"600070"
"6009"
"61193"
"61553"
"61557"
"61579"
"600085"
"61168"
"600075"
"12796"
"600102"
"12193"
"61652"
"12094"
"1076"
"12176"
"61880"
"61728"
"12846"
"100017"
"12774"
"12002"
"61663"
"12184"
"1098"
"61514"
"12278"
"12294"
"61463"
"12023"
"600009"
"12263"
"12837"
"61575"
"61520"
"61841"
"12335"
"12970"
"100001"
"61466"
"61626"
"61506"
"61475"
"12015"
