1
6
32
1
6
2
1
1
6
1
1
6
1
11
5
1
2
1
1
3
1
1
1
4
1
1
1
1
5
1
3
4
1
1
1
1
1
8
1
1
1
9
1
7
1
5
1
1
1
1
27
1
1
1
5
1
1
2
1
1
13
1
1
20
1
1
5
1
1
14
1
