-5.308409999999999854e+03,inf,inf,inf,inf,inf,inf
0.000000000000000000e+00,0.000000000000000000e+00,inf,inf,inf,inf,inf
0.000000000000000000e+00,inf,-2.226159999999999854e+03,inf,inf,inf,inf
0.000000000000000000e+00,inf,0.000000000000000000e+00,-2.252369999999999891e+03,inf,inf,inf
0.000000000000000000e+00,inf,0.000000000000000000e+00,inf,-2.595030000000000200e+03,0.000000000000000000e+00,inf
0.000000000000000000e+00,inf,inf,inf,inf,-2.279519999999999982e+03,inf
0.000000000000000000e+00,inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.392860000000000127e+03
