0.000000000000000000e+00,inf,inf,inf,inf,inf,inf
4.320000000000000000e+02,0.000000000000000000e+00,inf,inf,inf,inf,inf
7.990000000000000000e+02,4.170000000000000000e+02,0.000000000000000000e+00,inf,inf,inf,inf
1.923000000000000000e+03,1.504000000000000000e+03,1.409000000000000000e+03,0.000000000000000000e+00,inf,inf,inf
9.070000000000000000e+02,9.540000000000000000e+02,5.750000000000000000e+02,inf,0.000000000000000000e+00,6.330000000000000000e+02,inf
6.270000000000000000e+02,3.080000000000000000e+02,inf,inf,inf,0.000000000000000000e+00,inf
1.671000000000000000e+03,2.995000000000000000e+03,1.453000000000000000e+03,3.740000000000000000e+02,9.440000000000000000e+02,2.594000000000000000e+03,0.000000000000000000e+00
