"final_triangle_info","triangle_population_info","triangle_area"
"clarksburg","11.1898520189322","2.02613500732696e-06"
"clarksburg","11.1898520189322","3.34559899783926e-06"
"clarksburg","11.1898520189322","3.81655900127953e-06"
"clarksburg","11.1898520189322","3.98981410398846e-06"
"clarksburg","11.1898520189322","2.57224382949062e-06"
"clarksburg","11.1898520189322","2.38611937675159e-06"
"clarksburg","11.1898520189322","2.98814939014846e-06"
"clarksburg","11.1898520189322","2.15816999116214e-06"
"clarksburg","11.1898520189322","2.41622365138028e-06"
"clarksburg","11.1898520189322","4.22964149038307e-06"
"clarksburg","11.1898520189322","4.76479908684269e-06"
"clarksburg","11.1898520189322","3.11690382659435e-06"
"clarksburg","11.1898520189322","2.99227576761041e-06"
"clarksburg","11.1898520189322","2.79711912298808e-06"
"clarksburg","11.1898520189322","3.52543429471552e-06"
"clarksburg","11.1898520189322","2.06851473194547e-06"
"clarksburg","11.1898520189322","3.19660102832131e-06"
"clarksburg","11.1898520189322","2.81488428299781e-06"
"clarksburg","11.1898520189322","2.28881981456652e-06"
"clarksburg","11.1898520189322","3.26114150084322e-06"
"clarksburg","11.1898520189322","3.38192967319628e-06"
"clarksburg","11.1898520189322","2.65698508883361e-06"
"clarksburg","11.1898520189322","2.28173212235561e-06"
"clarksburg","11.1898520189322","4.79545360576594e-06"
"clarksburg","11.1898520189322","4.44539000454824e-06"
"clarksburg","11.1898520189322","3.26355984725524e-06"
"clarksburg","11.1898520189322","2.58809177466901e-06"
"clarksburg","11.1898520189322","2.3676566343056e-06"
"clarksburg","11.1898520189322","3.50084428646369e-06"
"clarksburg","11.1898520189322","4.20789638155838e-06"
"clarksburg","11.1898520189322","3.50782283931039e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","2.42426267504925e-06"
"clarksburg","11.1898520189322","1.88464491657214e-06"
"clarksburg","11.1898520189322","3.08484959532507e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","3.44605905411299e-06"
"clarksburg","11.1898520189322","2.48667129199021e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","2.30928344535641e-06"
"clarksburg","11.1898520189322","4.30472209700383e-06"
"clarksburg","11.1898520189322","2.3676557248109e-06"
"clarksburg","11.1898520189322","3.73866623704089e-06"
"clarksburg","11.1898520189322","3.28795431414619e-06"
"clarksburg","11.1898520189322","2.6594934752211e-06"
"clarksburg","11.1898520189322","3.27560883306433e-06"
"clarksburg","11.1898520189322","2.75117599812802e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","2.21025038626976e-06"
"clarksburg","11.1898520189322","2.7086898626294e-06"
"clarksburg","11.1898520189322","2.54868245974649e-06"
"clarksburg","11.1898520189322","4.45109890279127e-06"
"clarksburg","11.1898520189322","2.99522343993885e-06"
"clarksburg","11.1898520189322","2.58049931289861e-06"
"clarksburg","11.1898520189322","3.82417147193337e-06"
"clarksburg","11.1898520189322","4.48615719506051e-06"
"clarksburg","11.1898520189322","2.42946316575399e-06"
"clarksburg","11.1898520189322","4.01668603444705e-06"
"clarksburg","11.1898520189322","2.50152606895426e-06"
"clarksburg","11.1898520189322","3.55605425284011e-06"
"clarksburg","11.1898520189322","3.74383125745226e-06"
"clarksburg","11.1898520189322","2.35344032262219e-06"
"clarksburg","11.1898520189322","2.89545732812257e-06"
"clarksburg","11.1898520189322","3.30580496665789e-06"
"clarksburg","11.1898520189322","3.82277357857674e-06"
"clarksburg","11.1898520189322","2.6498491934035e-06"
"clarksburg","11.1898520189322","2.33717673836509e-06"
"clarksburg","11.1898520189322","2.62620505964151e-06"
"clarksburg","11.1898520189322","2.39485598285682e-06"
"clarksburg","11.1898520189322","3.24011489283293e-06"
"clarksburg","11.1898520189322","3.34841206495184e-06"
"clarksburg","11.1898520189322","2.30881050811149e-06"
"clarksburg","11.1898520189322","2.15687396121211e-06"
"clarksburg","11.1898520189322","2.2629546947428e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","4.17175488109933e-06"
"clarksburg","11.1898520189322","2.79247888101963e-06"
"clarksburg","11.1898520189322","3.65398591384292e-06"
"clarksburg","11.1898520189322","2.61337027041009e-06"
"clarksburg","11.1898520189322","2.38820666709216e-06"
"clarksburg","11.1898520189322","2.20187848753994e-06"
"clarksburg","11.1898520189322","3.0270011848188e-06"
"clarksburg","11.1898520189322","2.50769244303228e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","3.59347905032337e-06"
"clarksburg","11.1898520189322","2.01138846023241e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","2.9058846848784e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","3.57470980816288e-06"
NA,"20.1292928263819",NA
"clarksburg","11.1898520189322","2.85379155684495e-06"
"clarksburg","11.1898520189322","2.41000270762015e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"laytonsville","4.252918232328","4.16199600294931e-06"
"laytonsville","4.252918232328","2.32839647651417e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"damascus","17.7436969409099","3.93004938814556e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"darnestown","4.54591790967265","2.01189868676011e-06"
"darnestown","4.54591790967265","2.62489993474446e-06"
"darnestown","4.54591790967265","2.56611292570597e-06"
"darnestown","4.54591790967265","2.38355096371379e-06"
"northpotomac","44.4470590672792","2.23174356506206e-06"
"northpotomac","44.4470590672792","2.07674929697532e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"germantown","93.088726484848","2.42022815655218e-06"
NA,"20.1292928263819",NA
"germantown","93.088726484848","2.30550267588114e-06"
NA,"20.1292928263819",NA
"germantown","93.088726484848","3.71524401998613e-06"
NA,"20.1292928263819",NA
"germantown","93.088726484848","4.15117665397702e-06"
"germantown","93.088726484848","2.11305268749129e-06"
"germantown","93.088726484848","2.74138255917933e-06"
"germantown","93.088726484848","3.68164364772383e-06"
"germantown","93.088726484848","2.69809879682725e-06"
"germantown","93.088726484848","3.16194200422615e-06"
"germantown","93.088726484848","4.98362351208925e-06"
"germantown","93.088726484848","2.09655536309583e-06"
"germantown","93.088726484848","2.15595900954213e-06"
"germantown","93.088726484848","3.18456568493275e-06"
"germantown","93.088726484848","2.47661046159919e-06"
NA,"20.1292928263819",NA
"germantown","93.088726484848","4.39486302639125e-06"
"germantown","93.088726484848","2.51526125794044e-06"
"germantown","93.088726484848","2.32284583034925e-06"
"germantown","93.088726484848","4.21634013036964e-06"
"germantown","93.088726484848","2.5209892555722e-06"
"germantown","93.088726484848","2.78974584944081e-06"
"germantown","93.088726484848","2.52415611612378e-06"
"germantown","93.088726484848","2.39763448917074e-06"
"germantown","93.088726484848","2.28250519285211e-06"
"germantown","93.088726484848","3.23502445098711e-06"
"germantown","93.088726484848","4.38596816820791e-06"
"germantown","93.088726484848","2.55431859841337e-06"
"germantown","93.088726484848","3.50713435182115e-06"
"germantown","93.088726484848","4.75906563224271e-06"
"germantown","93.088726484848","3.75307172362227e-06"
"germantown","93.088726484848","4.63053493149346e-06"
"germantown","93.088726484848","2.6535963115748e-06"
"germantown","93.088726484848","2.88501905743033e-06"
"germantown","93.088726484848","3.72542490367778e-06"
"germantown","93.088726484848","2.99585190077778e-06"
"germantown","93.088726484848","3.42890962201636e-06"
"germantown","93.088726484848","3.8541456888197e-06"
"germantown","93.088726484848","2.45011506194714e-06"
"germantown","93.088726484848","2.74303238256834e-06"
"germantown","93.088726484848","3.30907278112136e-06"
"germantown","93.088726484848","2.45964201894822e-06"
"germantown","93.088726484848","3.55058364220895e-06"
"germantown","93.088726484848","2.54521091846982e-06"
"germantown","93.088726484848","2.32248294196324e-06"
"germantown","93.088726484848","2.44406237470685e-06"
"germantown","93.088726484848","2.79671439784579e-06"
"germantown","93.088726484848","2.56185376201756e-06"
"germantown","93.088726484848","3.28925125359092e-06"
"germantown","93.088726484848","3.26405734085711e-06"
