0.000000000000000000e+00,inf,inf,inf,inf,inf,inf
3.000000000000000000e+03,0.000000000000000000e+00,inf,inf,inf,inf,inf
4.000000000000000000e+03,inf,0.000000000000000000e+00,inf,inf,inf,inf
5.000000000000000000e+03,inf,1.000000000000000000e+03,0.000000000000000000e+00,inf,inf,inf
5.000000000000000000e+03,inf,1.000000000000000000e+03,inf,0.000000000000000000e+00,1.000000000000000000e+03,inf
4.000000000000000000e+03,inf,inf,inf,inf,0.000000000000000000e+00,inf
6.000000000000000000e+03,inf,2.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,2.000000000000000000e+03,0.000000000000000000e+00
